track_id,track_name,artist_name,album_name,popularity,duration_ms,explicit,release_date,genre
POP02930,Building All,Harry Styles,Turn Trouble,80.0,212055.0,0.0,2023-04-10,
POP02613,Should Consider,Billie Eilish,Bank Time,74.0,165144.0,1.0,2022-05-10,pop
ELE01326,Skill Floor,Bonobo,Worker Choice,56.0,235819.0,0.0,2023-05-03,electronic
ROC01599,Practice Method,Radiohead,Hold Agency,64.0,167056.0,0.0,2018-03-30,rock
ROC01585,Notice Lead,Foo Fighters,Street Stock,56.0,166720.0,0.0,2023-08-30,
ELE02008,Set Two,Aphex Twin,Unknown Album,54.0,265906.0,0.0,2016-07-04,electronic
R-N01653,Ball She,Ella Mai,Step Score,64.0,242675.0,1.0,2019-12-30,r-n-b
HIP01656,Best Rich,Travis Scott,Unknown Album,67.0,161487.0,0.0,2018-05-06,hip-hop
HIP00329,Interest American,Nicki Minaj,Professional Couple,75.0,249485.0,0.0,2022-01-31,hip-hop
ROC01592,Although View,Linkin Park,Family Moment,56.0,255668.0,0.0,2020-03-30,rock
ELE01590,Happy Cover,Unknown Artist,Create Speech,52.0,,1.0,,electronic
ELE00155,Already Part,Aphex Twin,Everybody Goal,51.0,242534.0,1.0,2024-09-30,electronic
ELE01778,Next Fill,Bicep,Information Thing,58.0,240517.0,1.0,2018-01-30,electronic
POP02586,Challenge Image,Unknown Artist,Deep Any,66.0,212724.0,1.0,2015-12-20,
HIP00698,Region Stay,Nicki Minaj,Series Source,76.0,171041.0,0.0,2021-03-30,hip-hop
HIP01033,Car Center,Nicki Minaj,Structure Quality,51.0,222159.0,0.0,2017-11-30,hip-hop
ROC02296,Himself Significant,Arctic Monkeys,None Street,77.0,191187.0,1.0,2018-05-28,
POP01684,Control Entire,Unknown Artist,Fine Anything,67.0,215251.0,1.0,2020-11-03,pop
POP02546,Single Store,Taylor Swift,Evidence Where,65.0,251750.0,0.0,2024-12-05,pop
ELE01648,Unit Unit,Calvin Harris,How Force,51.0,197725.0,1.0,2016-03-30,electronic
R-N02452,Quickly Image,Frank Ocean,Quality Their,65.0,242331.0,0.0,2016-11-14,r-n-b
ELE01974,Direction Democratic,Martin Garrix,End Energy,46.0,205834.0,,2018-12-12,electronic
R-N00210,Trial Perform,Jhene Aiko,Then Take,56.0,247496.0,0.0,2023-11-11,r-n-b
POP02252,Reality Gas,Ed Sheeran,Agent Especially,65.0,242611.0,1.0,2017-03-30,pop
HIP01126,Energy Kitchen,Nicki Minaj,Message Look,64.0,244264.0,,,hip-hop
R-N01893,Out Necessary,Beyonce,Sound Choice,65.0,256415.0,0.0,2024-10-21,r-n-b
HIP01621,Cup History,Kendrick Lamar,Stop Road,81.0,193463.0,0.0,2020-08-08,hip-hop
POP01136,Strong Early,Taylor Swift,Unknown Album,82.0,165247.0,,2019-07-05,pop
POP01410,Unknown Track,Ariana Grande,Serious Student,83.0,197232.0,0.0,2022-09-30,
HIP00778,Evidence Low,Nicki Minaj,Recently Particularly,56.0,,0.0,2015-03-30,hip-hop
POP02880,Believe Market,Taylor Swift,This Station,60.0,170315.0,0.0,2018-01-03,pop
ROC01225,Cover Ready,Coldplay,Item Decade,54.0,205144.0,1.0,2015-11-03,
ELE02562,Front Staff,Bonobo,Notice Child,45.0,212021.0,0.0,2016-02-29,electronic
ROC00681,Defense Behavior,Foo Fighters,Front Capital,64.0,257345.0,0.0,2017-09-05,
HIP01885,Season Computer,Unknown Artist,Building Spring,66.0,,0.0,2018-05-09,hip-hop
ELE00045,Idea Organization,Bonobo,Already Toward,42.0,196324.0,0.0,2021-11-24,electronic
HIP01097,Staff Create,Travis Scott,Everything Human,66.0,242197.0,,,hip-hop
HIP00758,Magazine At,J. Cole,Model Member,71.0,164298.0,0.0,2018-03-30,hip-hop
R-N01646,Bring Situation,The Weeknd,Human Property,,200423.0,0.0,2018-03-30,r-n-b
HIP02310,Social To,Travis Scott,Ability Once,68.0,166558.0,1.0,2017-05-30,hip-hop
HIP00066,Including Cut,Cardi B,Eight Follow,81.0,226579.0,0.0,2015-11-04,hip-hop
POP01888,Well Bad,Dua Lipa,Picture Fine,71.0,259475.0,1.0,2015-11-15,pop
ELE01190,Family Ask,Unknown Artist,Unknown Album,48.0,234595.0,0.0,2016-04-11,electronic
ROC02637,Remain Back,Arctic Monkeys,Commercial Own,53.0,254039.0,0.0,,rock
ROC00383,Imagine Resource,Linkin Park,Set Might,61.0,212736.0,1.0,2022-08-06,rock
R-N01772,Green Walk,Ella Mai,Morning Series,65.0,194491.0,0.0,2016-02-29,r-n-b
ELE01910,Young Community,Bonobo,Soldier Still,54.0,267996.0,1.0,2018-03-27,electronic
POP01311,Tree Position,Olivia Rodrigo,Partner Only,80.0,174265.0,0.0,2024-02-09,pop
HIP01734,Whatever Scene,J. Cole,Quite Three,71.0,248736.0,0.0,,hip-hop
POP00309,Step Popular,Unknown Artist,Check Level,73.0,152587.0,0.0,2021-02-19,pop
R-N02191,Hundred Like,Beyonce,Into Short,67.0,208085.0,1.0,2016-09-21,r-n-b
HIP01172,Anyone Finish,Unknown Artist,Last Price,66.0,192816.0,0.0,2021-01-22,hip-hop
ROC02353,Stock Usually,Linkin Park,Four Reason,68.0,180336.0,0.0,2021-06-30,
POP01178,Firm Position,Unknown Artist,Pattern Situation,68.0,227717.0,1.0,2016-09-05,pop
ELE00205,School Window,Aphex Twin,Western Part,40.0,246055.0,0.0,2023-03-30,electronic
POP00411,Democratic Identify,Ed Sheeran,Tend Say,67.0,211393.0,0.0,2016-10-18,
POP00538,Behind Miss,Taylor Swift,Option Life,81.0,198453.0,1.0,2018-09-11,pop
POP02905,Population Above,Ariana Grande,Thus Significant,80.0,237846.0,1.0,2016-03-30,pop
POP01899,View Rock,Billie Eilish,With Move,73.0,221442.0,0.0,2019-05-20,pop
ELE00791,Vote Property,Aphex Twin,Minute Method,57.0,162052.0,0.0,,electronic
R-N01336,Computer Share,Jhene Aiko,Over Special,65.0,249111.0,1.0,2023-03-30,r-n-b
POP01470,Item Great,Taylor Swift,Partner Class,82.0,184431.0,0.0,,
HIP02502,Can Reflect,J. Cole,Girl Total,71.0,234888.0,0.0,2022-01-02,hip-hop
HIP02324,Must Meeting,Nicki Minaj,Type Thank,71.0,169420.0,1.0,2016-02-11,hip-hop
R-N01106,Which Respond,SZA,Poor Sell,53.0,,0.0,,r-n-b
ELE02768,Story While,Four Tet,As Sport,55.0,183761.0,1.0,2019-01-30,electronic
HIP00794,Shake Movement,Kendrick Lamar,Space Country,70.0,242208.0,0.0,2022-09-13,hip-hop
ROC00100,Now Weight,Foo Fighters,Civil Bad,58.0,230883.0,,2020-02-29,rock
ROC02743,Show Life,Foo Fighters,Unknown Album,69.0,247176.0,,2024-03-30,rock
R-N01229,Room Land,Ella Mai,Card Not,70.0,201164.0,1.0,2021-03-30,r-n-b
HIP01102,Together Find,Post Malone,Near Dream,79.0,245604.0,0.0,2021-03-02,hip-hop
HIP02712,Year Physical,Nicki Minaj,Coach Future,75.0,202010.0,0.0,,hip-hop
ROC01748,Picture Attorney,Coldplay,Unknown Album,67.0,184630.0,1.0,2023-03-30,rock
POP02521,North Fact,Ariana Grande,Bar Provide,94.0,219947.0,,2020-02-04,pop
ELE00499,Unknown Track,Disclosure,Data Box,68.0,215148.0,1.0,2019-03-30,electronic
POP00556,Attorney Job,Ariana Grande,Cut Region,71.0,167067.0,0.0,2015-11-15,pop
R-N01994,Science Executive,SZA,Again Ground,,176429.0,,2020-01-14,r-n-b
R-N01521,Hour Doctor,Beyonce,Off Serve,60.0,195934.0,0.0,2022-06-18,r-n-b
ELE01879,Base Worker,Bicep,Pretty One,47.0,197301.0,0.0,2021-03-30,electronic
ROC02732,Great Challenge,Coldplay,Similar Eye,64.0,163593.0,0.0,2015-03-30,rock
ELE00192,Green Wrong,Aphex Twin,Establish Figure,60.0,174933.0,1.0,2016-04-30,electronic
ROC00750,Treat Late,Arctic Monkeys,Street College,,196313.0,0.0,2017-10-18,rock
ROC00189,Forget Station,The Killers,Statement Catch,72.0,181321.0,0.0,2023-03-30,
R-N00376,Dark Body,Ella Mai,Fish Mission,67.0,156272.0,0.0,2023-02-14,r-n-b
R-N02745,Guy Group,Ella Mai,Night A,67.0,166165.0,1.0,2015-03-30,r-n-b
ELE02628,Strategy Let,Aphex Twin,Paper Coach,75.0,193842.0,0.0,,electronic
POP01540,Direction Citizen,Billie Eilish,Today Nature,74.0,229764.0,1.0,2016-12-26,pop
POP00067,Thank Speech,Taylor Swift,Poor Field,81.0,155273.0,0.0,2018-02-13,
ROC00098,She Human,Linkin Park,Turn Despite,64.0,202098.0,,2024-08-30,rock
ELE02729,Financial Hear,Four Tet,Film Dream,59.0,204340.0,1.0,2019-05-14,electronic
ROC02765,Education Democrat,Foo Fighters,Land Last,59.0,207731.0,0.0,2019-12-30,rock
R-N02767,Turn Better,H.E.R.,Say Use,80.0,235265.0,1.0,2019-03-30,r-n-b
R-N00226,Senior Drive,Beyonce,Perhaps Particular,56.0,215290.0,0.0,2022-03-30,r-n-b
R-N02292,Officer Bed,H.E.R.,Blue Stay,60.0,178401.0,1.0,2016-07-30,r-n-b
ELE00058,Pattern Public,Aphex Twin,Return Particularly,42.0,209621.0,0.0,2018-09-19,electronic
POP02384,Break Over,Ed Sheeran,Argue Physical,75.0,201683.0,0.0,,pop
POP01551,Ago Question,Harry Styles,Wish Pass,73.0,231842.0,1.0,2017-04-08,
ROC00486,Including Itself,The Killers,Before Budget,60.0,259283.0,0.0,2018-10-31,rock
HIP02837,Subject Across,Drake,Beyond After,79.0,193029.0,1.0,2018-06-05,hip-hop
ROC02118,Family Without,Imagine Dragons,Feel Raise,60.0,183736.0,0.0,2020-10-13,rock
R-N02135,Easy High,The Weeknd,Day Everything,70.0,185034.0,1.0,,r-n-b
R-N00351,Anything Rich,Unknown Artist,Unknown Album,64.0,244407.0,1.0,2016-08-15,r-n-b
ROC00006,Strategy Reveal,Arctic Monkeys,Talk While,60.0,174536.0,1.0,2021-01-30,
POP00240,Expert Yourself,Olivia Rodrigo,Check Offer,69.0,,0.0,2023-05-30,pop
POP02929,Policy Article,Harry Styles,Now Painting,,194635.0,0.0,,pop
HIP02224,Onto Way,J. Cole,Five Work,89.0,171545.0,0.0,2023-03-25,hip-hop
ROC02766,Smile Night,Radiohead,End Culture,70.0,183682.0,1.0,,rock
ROC01887,Say Attention,Foo Fighters,Debate Candidate,50.0,231111.0,,2020-09-06,rock
ELE01444,Kid Sound,Four Tet,Opportunity Task,59.0,170105.0,0.0,2019-10-30,electronic
ROC00194,Song Carry,Imagine Dragons,Kind Best,42.0,215584.0,0.0,,rock
HIP01610,Measure Land,Kendrick Lamar,Range Skin,70.0,234100.0,,2023-03-30,hip-hop
ELE00746,Feel Dog,Calvin Harris,Return Run,54.0,162200.0,,2018-11-15,electronic
ELE02346,Identify Stuff,Four Tet,Three Agency,52.0,198947.0,1.0,2018-06-20,electronic
ELE00124,Father Effort,Bicep,While Evidence,60.0,205532.0,0.0,2019-07-17,electronic
POP00656,Want Activity,Ariana Grande,Unknown Album,75.0,204109.0,0.0,2015-01-08,pop
HIP02949,Goal Rise,Nicki Minaj,Great Ok,60.0,262221.0,,2024-07-02,hip-hop
HIP02506,Form Difference,Drake,Prepare New,62.0,205748.0,,2019-11-25,hip-hop
ROC00410,Next Action,Imagine Dragons,Look Anyone,65.0,151298.0,0.0,2024-12-30,rock
ROC01825,Team Pick,Imagine Dragons,Feel Yes,71.0,254167.0,1.0,2024-04-28,rock
R-N01077,Enter Simply,Jhene Aiko,Unknown Album,79.0,255113.0,,2015-10-30,r-n-b
HIP01037,Alone According,Post Malone,Wide Rise,68.0,195490.0,1.0,2021-03-30,hip-hop
POP02936,Season Hundred,Ariana Grande,Operation Its,70.0,191072.0,1.0,2015-04-15,pop
ROC02007,Stop Quality,Linkin Park,Who Certain,73.0,166442.0,0.0,2018-11-04,
ROC02475,Campaign Region,Unknown Artist,American Find,58.0,265609.0,0.0,2024-08-13,rock
POP02356,Of Choose,Ed Sheeran,Discover Small,72.0,208254.0,1.0,,pop
R-N02429,Land Church,Beyonce,Control Teach,73.0,171095.0,0.0,2020-03-30,r-n-b
R-N00499,Democrat Gas,SZA,Model From,58.0,193899.0,1.0,2021-07-30,r-n-b
R-N00012,Unknown Track,Ella Mai,Section Everyone,61.0,244826.0,0.0,2023-03-30,r-n-b
ELE02012,Much Throw,Bicep,Technology Same,53.0,229903.0,,2021-07-22,electronic
ROC02073,Difficult Certainly,Coldplay,Together Meet,56.0,185000.0,1.0,2020-03-11,rock
ELE02330,During Guess,Calvin Harris,Know Difference,57.0,257358.0,0.0,2017-11-10,electronic
ROC02592,Argue Open,The Killers,Unknown Album,77.0,153781.0,0.0,,rock
ELE02572,Your Minute,Bicep,Generation Memory,51.0,,,2016-03-30,electronic
HIP01278,Campaign Before,Nicki Minaj,Seat Market,69.0,212930.0,0.0,2016-01-05,hip-hop
HIP01221,West Practice,Drake,End Seat,75.0,157310.0,0.0,2023-09-05,hip-hop
HIP00733,Eat Treat,Drake,News Provide,70.0,264926.0,0.0,2021-06-12,hip-hop
R-N01385,Several Us,SZA,A Moment,67.0,178453.0,0.0,2017-03-17,r-n-b
ELE00624,Place Discover,Aphex Twin,Mission Matter,44.0,184387.0,0.0,,electronic
POP02444,Four Share,Ed Sheeran,Whole Lay,71.0,174162.0,0.0,2020-07-05,pop
ROC00883,Unknown Track,Coldplay,Unknown Album,61.0,167446.0,1.0,2021-03-30,rock
HIP02760,Message Different,Nicki Minaj,Small Those,70.0,230242.0,,,hip-hop
ROC01289,Able Explain,Radiohead,Them Record,62.0,192157.0,1.0,2021-08-07,rock
POP01977,Contain Administration,Harry Styles,Rate Many,81.0,170280.0,0.0,2023-09-27,pop
POP02977,Debate Or,Ariana Grande,Impact If,,190678.0,,2016-12-12,pop
ELE02889,Whole So,Aphex Twin,In Section,49.0,243964.0,1.0,2017-02-17,electronic
ELE00933,Start Within,Four Tet,Civil Of,48.0,193250.0,0.0,2019-03-30,electronic
HIP00353,Manage Write,J. Cole,Happen Population,70.0,252490.0,,2021-03-30,hip-hop
ROC00732,To Drug,Coldplay,Military Arrive,,,,2021-06-14,rock
ROC01971,Seem East,The Killers,Training May,67.0,225014.0,0.0,2022-03-30,rock
HIP01573,Treatment Democratic,J. Cole,Possible Under,66.0,164696.0,1.0,2015-03-15,hip-hop
POP01388,Modern Card,Ariana Grande,Letter Health,75.0,186673.0,0.0,2018-02-28,pop
HIP01494,Operation Tend,Travis Scott,Trouble Sign,75.0,152252.0,1.0,2024-03-09,hip-hop
ROC02134,Leg Friend,Foo Fighters,Sister Ahead,51.0,171318.0,0.0,2015-06-30,rock
POP01014,Door Gun,Harry Styles,Expect Here,86.0,235966.0,1.0,2016-03-30,
HIP00610,Hundred Person,Unknown Artist,Very Go,70.0,256325.0,,2024-07-03,hip-hop
R-N00844,Unknown Track,H.E.R.,Before Contain,81.0,244272.0,1.0,2018-03-30,r-n-b
HIP02488,Conference Article,Travis Scott,Bad Media,65.0,151561.0,,,hip-hop
POP01374,Talk Physical,Taylor Swift,Data Ever,84.0,255817.0,0.0,2022-01-30,
POP00112,Free Claim,Billie Eilish,Statement Fly,75.0,183550.0,0.0,2015-05-11,pop
ROC02327,Reflect Once,Imagine Dragons,Travel Class,60.0,240777.0,1.0,2016-07-03,rock
ROC00900,Blood Music,Arctic Monkeys,Physical Life,69.0,160395.0,,,
ELE01114,Him Various,Four Tet,Of Culture,52.0,154772.0,0.0,2019-06-30,electronic
POP00225,Factor Fight,Billie Eilish,Fact Bring,82.0,220465.0,,2023-08-30,
ROC02015,Beyond Little,Radiohead,Unknown Album,72.0,239227.0,0.0,2021-03-30,rock
ROC00734,Nature Decide,Foo Fighters,Station Address,67.0,154661.0,0.0,2020-01-10,rock
ELE01424,Teacher Fish,Bicep,Collection Adult,47.0,204684.0,1.0,2016-08-08,electronic
POP02666,Tree Stay,Taylor Swift,Wrong Word,80.0,261531.0,0.0,2022-09-10,
HIP00915,Assume Whatever,J. Cole,Process Movie,69.0,235469.0,0.0,,hip-hop
HIP01837,Writer Rise,Cardi B,Suggest Trouble,64.0,173405.0,,2018-05-21,hip-hop
POP01478,Up Particularly,Taylor Swift,Along Later,,216014.0,0.0,2015-05-06,
R-N01355,Population Successful,Ella Mai,Discover Start,65.0,249676.0,0.0,2023-03-12,r-n-b
R-N02812,Human Risk,Frank Ocean,Beyond Within,61.0,244018.0,0.0,2017-01-15,r-n-b
POP00209,Loss Tend,Dua Lipa,Together North,100.0,173283.0,1.0,2022-02-28,
HIP00224,Every Point,Post Malone,Group Room,71.0,158871.0,1.0,2018-12-05,hip-hop
R-N02114,Civil Low,SZA,Big Personal,48.0,248090.0,1.0,2024-06-20,r-n-b
ROC01491,Political Activity,Imagine Dragons,Investment Note,56.0,201314.0,1.0,2016-02-29,rock
ROC01564,Four Speak,Unknown Artist,Investment Trip,65.0,225073.0,0.0,2015-06-30,rock
R-N00032,Start Home,Frank Ocean,Check Pay,65.0,151832.0,1.0,,r-n-b
ELE00555,Available Gas,Aphex Twin,Act Travel,71.0,230416.0,0.0,2015-09-20,electronic
POP02414,Instead Science,Harry Styles,Per Something,81.0,249457.0,0.0,2019-11-29,pop
ELE00448,Her Much,Calvin Harris,No That,51.0,174069.0,0.0,2024-03-30,electronic
ELE01619,Practice Respond,Aphex Twin,Unknown Album,39.0,160583.0,1.0,,electronic
ELE00592,From Important,Aphex Twin,Speech Mission,65.0,222483.0,0.0,2016-12-29,electronic
HIP00158,Thank Couple,J. Cole,Rather Would,78.0,257866.0,0.0,2023-09-04,hip-hop
ELE02272,Thing Minute,Disclosure,Other Without,49.0,189743.0,0.0,,electronic
POP02120,Model Million,Ed Sheeran,Low Single,91.0,214147.0,1.0,2022-03-31,pop
ROC01311,Edge Per,Linkin Park,Police Sort,56.0,189383.0,0.0,2015-04-10,rock
HIP00319,Continue Sound,Kendrick Lamar,Enjoy Kitchen,85.0,193959.0,1.0,2023-11-14,hip-hop
ELE00196,Draw Off,Calvin Harris,Economy Suggest,67.0,188818.0,1.0,2018-11-18,electronic
ELE00823,Pull Any,Four Tet,Former Because,51.0,154000.0,1.0,2020-06-30,electronic
ROC02468,Education Design,Coldplay,As Sort,53.0,150644.0,1.0,2021-01-30,
R-N01118,Method Admit,Ella Mai,Baby Prove,54.0,168560.0,0.0,2017-03-11,r-n-b
ELE02543,Identify Successful,Unknown Artist,Side Finally,62.0,182552.0,0.0,2021-11-23,electronic
HIP01501,Some Recognize,Travis Scott,Task Candidate,60.0,223293.0,0.0,2019-04-10,hip-hop
ROC01561,Performance Report,Arctic Monkeys,Make Care,54.0,246199.0,0.0,2024-12-21,rock
HIP00027,Maybe Environmental,Travis Scott,Whose Begin,72.0,201811.0,0.0,2019-10-23,hip-hop
ROC02631,Gas Dream,Imagine Dragons,Message Television,60.0,223165.0,0.0,2022-11-02,rock
ROC00813,Marriage Score,Imagine Dragons,And Our,46.0,203067.0,,2018-03-30,
ELE00243,Under Nice,Disclosure,Before Parent,45.0,240303.0,0.0,,electronic
ROC02794,Scene Artist,Unknown Artist,Top While,53.0,265669.0,0.0,2015-12-24,rock
ELE01014,Find Appear,Four Tet,Teacher Thing,61.0,170699.0,0.0,2018-11-19,electronic
HIP02558,Discover Should,Drake,Especially Similar,,260625.0,1.0,2015-03-30,hip-hop
ELE01252,Lawyer Subject,Calvin Harris,Say Try,59.0,158329.0,1.0,2017-11-07,electronic
ELE00811,Benefit Good,Calvin Harris,Yet Investment,49.0,251162.0,0.0,,electronic
POP01457,Above Time,Taylor Swift,Mr Congress,,157053.0,1.0,2021-04-30,pop
R-N01866,Very Appear,The Weeknd,Figure Single,71.0,231890.0,1.0,2015-03-30,r-n-b
ELE01068,Street Left,Martin Garrix,Lawyer Coach,56.0,266609.0,0.0,2018-03-30,electronic
R-N00480,Feeling Pass,Ella Mai,A Include,64.0,205283.0,1.0,2019-11-05,r-n-b
ELE02070,Administration Return,Bicep,Baby Situation,49.0,191210.0,1.0,2020-01-02,electronic
ROC01244,Brother Condition,Arctic Monkeys,Economic Himself,67.0,243906.0,1.0,2021-03-30,
HIP01766,Where Sing,Drake,History Remember,62.0,226929.0,,2015-09-30,hip-hop
ROC02709,Best The,Arctic Monkeys,Summer Together,,219881.0,0.0,2021-08-30,rock
ROC02047,Strong Simple,Radiohead,While Science,57.0,260778.0,0.0,2019-05-03,rock
ROC00874,Movie Why,Arctic Monkeys,Majority Total,52.0,204139.0,1.0,2016-12-29,rock
ROC02507,Husband Part,Radiohead,Policy Some,56.0,216295.0,1.0,2024-06-26,rock
POP01995,Item Firm,Ed Sheeran,It Huge,,200648.0,0.0,2024-03-30,pop
ELE02452,Light Remain,Disclosure,Reality Subject,39.0,166690.0,0.0,2018-03-30,electronic
POP01998,Institution Wind,Billie Eilish,Catch Recently,73.0,152605.0,1.0,2018-05-06,pop
HIP00550,These Say,Travis Scott,Western Note,66.0,228651.0,1.0,2019-01-16,hip-hop
ROC00902,Class College,Foo Fighters,Today Occur,65.0,177581.0,1.0,2024-03-30,
HIP01583,None Appear,Kendrick Lamar,Subject Market,75.0,266059.0,0.0,2021-09-30,hip-hop
ELE00188,Beautiful Arrive,Four Tet,Direction Next,54.0,200766.0,0.0,2016-12-05,electronic
ROC01743,Station Year,Linkin Park,Yes White,66.0,200931.0,1.0,2015-01-05,rock
HIP02611,Especially Certain,Travis Scott,Return Court,81.0,173972.0,1.0,2015-06-30,hip-hop
ELE00438,Know Before,Disclosure,Window Or,61.0,190827.0,0.0,2017-11-20,electronic
ROC01332,Test Nature,Linkin Park,Care Analysis,80.0,254967.0,0.0,2022-09-30,
R-N01702,Score Popular,Beyonce,Unknown Album,59.0,216627.0,0.0,2019-09-30,r-n-b
HIP00501,Small Recently,Travis Scott,About Join,65.0,226673.0,0.0,2016-02-29,hip-hop
POP00469,Challenge Various,Dua Lipa,Good Partner,71.0,236374.0,1.0,2020-12-20,pop
R-N01551,Inside Him,SZA,Create Behavior,67.0,238554.0,,2019-03-30,r-n-b
ELE01134,Green People,Four Tet,Unknown Album,46.0,191145.0,0.0,2024-09-30,electronic
R-N02007,Than Lose,Frank Ocean,Power Miss,56.0,215342.0,1.0,2023-01-16,r-n-b
ELE00028,Story Price,Aphex Twin,Unknown Album,57.0,179873.0,0.0,2018-02-07,electronic
ELE00301,Important Special,Aphex Twin,Site Technology,62.0,161638.0,0.0,,electronic
HIP01332,Experience Win,Drake,Front Especially,75.0,201998.0,0.0,2020-02-29,hip-hop
ROC02985,Expert Morning,Arctic Monkeys,Institution Let,74.0,253909.0,0.0,2019-03-30,rock
ELE00463,Computer Drug,Aphex Twin,Bed Go,57.0,269717.0,0.0,2016-05-04,electronic
POP02897,Option Certain,Unknown Artist,Enjoy Final,86.0,,0.0,,pop
R-N01402,Help Industry,SZA,Reveal Table,66.0,248829.0,0.0,2020-04-03,r-n-b
ELE02694,Short Ball,Unknown Artist,One Vote,50.0,178440.0,1.0,2015-03-30,electronic
ROC00324,Analysis Degree,Unknown Artist,See Same,58.0,169354.0,1.0,2021-12-18,rock
POP02991,Always Describe,Ariana Grande,Story Exist,79.0,186072.0,1.0,2021-01-01,pop
POP01987,Me Often,Taylor Swift,Agency Do,78.0,179881.0,1.0,2020-01-30,pop
R-N00732,Ball Attorney,Jhene Aiko,Child Next,56.0,179722.0,1.0,2023-11-01,r-n-b
ELE02851,Total When,Martin Garrix,Foot Listen,,173587.0,0.0,2021-09-14,electronic
ROC00771,Trade Listen,Unknown Artist,Hope Watch,62.0,235445.0,0.0,2020-03-30,rock
ROC01549,Just Vote,Coldplay,When Interest,75.0,159688.0,1.0,2021-07-04,
ELE00456,Season Sit,Aphex Twin,Order State,61.0,195926.0,,2018-08-13,electronic
ELE01074,Leg Item,Four Tet,Unknown Album,62.0,204877.0,0.0,2024-12-30,electronic
R-N01588,Majority Now,Beyonce,Could Sit,61.0,267890.0,,,r-n-b
POP02280,Yes Yourself,Harry Styles,Follow Then,63.0,205957.0,0.0,2018-08-31,pop
ROC00562,Fall Listen,Foo Fighters,Future Skill,,224685.0,0.0,2016-04-30,rock
R-N01130,Continue Unit,Frank Ocean,Happen Real,66.0,173655.0,0.0,2015-03-30,r-n-b
HIP02329,Morning Late,Nicki Minaj,Base After,58.0,201718.0,0.0,2024-06-05,hip-hop
HIP02779,Gas Decade,Drake,General Since,74.0,270000.0,0.0,,hip-hop
R-N00540,Week Possible,Frank Ocean,Unknown Album,60.0,151335.0,0.0,,r-n-b
R-N02935,Fast Church,Beyonce,Public Agreement,62.0,215287.0,0.0,2024-11-30,r-n-b
R-N00081,Car Stage,SZA,Girl Television,67.0,164287.0,1.0,2022-07-30,r-n-b
POP01375,As Kid,Harry Styles,Fight Deal,73.0,234115.0,0.0,2023-07-30,pop
POP00484,Majority Option,Taylor Swift,Hit Since,69.0,167796.0,0.0,,
POP00651,Response Opportunity,Harry Styles,Former Last,82.0,208077.0,0.0,2015-03-30,pop
ROC01260,Write View,Linkin Park,Responsibility Whole,77.0,184822.0,1.0,2021-07-12,rock
ROC02443,Kind Tough,The Killers,Resource Choose,52.0,222191.0,1.0,2022-03-30,rock
POP02945,Similar Leave,Dua Lipa,Reflect Body,67.0,255504.0,0.0,,pop
ROC00728,Lead Anything,Foo Fighters,Bit Wall,54.0,154081.0,1.0,,rock
ELE01021,Door None,Calvin Harris,Movie Today,60.0,185610.0,1.0,2023-10-30,electronic
HIP01631,Send Wall,Cardi B,Develop Option,66.0,209052.0,0.0,,hip-hop
POP02412,Store Deep,Ed Sheeran,There Address,67.0,203441.0,,2021-02-28,pop
ELE01809,Century Size,Four Tet,Happen Despite,59.0,187515.0,0.0,2018-03-30,electronic
R-N02167,Cause Six,SZA,Government Economy,70.0,193819.0,1.0,2018-04-08,r-n-b
POP00296,Under Design,Olivia Rodrigo,Within Power,80.0,158367.0,0.0,,pop
R-N02726,Six Soon,H.E.R.,Cup Our,69.0,215515.0,0.0,2015-12-12,r-n-b
ELE00835,Degree Business,Calvin Harris,By Baby,63.0,180699.0,1.0,2020-05-04,electronic
ROC00306,Character Else,Foo Fighters,Challenge Above,56.0,215480.0,0.0,2022-01-18,rock
POP01657,Black Family,Ed Sheeran,Even Near,83.0,156151.0,0.0,2019-09-30,pop
R-N02172,Each Picture,Frank Ocean,Write Every,75.0,165439.0,0.0,2019-05-16,r-n-b
HIP02228,Matter Attack,Post Malone,Age Course,74.0,179302.0,,,hip-hop
HIP01907,Its Easy,Nicki Minaj,Pass Spend,62.0,167864.0,1.0,,hip-hop
R-N01777,Gun On,The Weeknd,Development Form,62.0,199538.0,1.0,2024-02-29,r-n-b
HIP00920,Might Discover,Travis Scott,Agree Get,82.0,264457.0,0.0,2018-01-30,hip-hop
ROC00119,Somebody Let,Foo Fighters,Man Team,59.0,180956.0,0.0,2023-03-30,rock
POP01015,Involve Great,Harry Styles,Unknown Album,76.0,205372.0,1.0,2016-03-30,pop
R-N00680,Place Relationship,SZA,End Former,69.0,269350.0,0.0,,r-n-b
ELE01191,Room Front,Calvin Harris,Unknown Album,52.0,190322.0,0.0,2017-06-09,electronic
POP02838,Travel Same,Olivia Rodrigo,Fund East,89.0,174204.0,0.0,2023-03-30,
HIP00118,Unknown Track,Travis Scott,Allow Traditional,76.0,171419.0,0.0,,hip-hop
ELE02575,Unknown Track,Four Tet,Lot Throughout,57.0,180038.0,0.0,2021-03-30,electronic
HIP01218,Economy Source,J. Cole,Unknown Album,72.0,163458.0,0.0,2015-12-08,hip-hop
ROC00132,Modern Game,The Killers,Investment Me,76.0,153077.0,1.0,2021-03-02,rock
HIP02382,Card Office,Unknown Artist,Different Thank,63.0,263459.0,1.0,2020-01-22,hip-hop
